id,state_name,waiting_time,time_until_sent_home,broken_bone,transfer_time,hospital_name,hospital_link,phone,address
198,Arizona,39,-1,24,134,"flagstaff medical center",/emergency/hospital/030023,"(928) 773-2009","1200 north beaver street  flagstaff, AZ 86001"
199,Arizona,45,-1,58,140,"st luke's medical center",/emergency/hospital/030037,"(602) 251-8156","1800 east van buren street  phoenix, AZ 85006"
200,Arizona,54,-1,78,125,"sierra vista regional health center",/emergency/hospital/030043,"(520) 417-3001","300 el camino real  sierra vista, AZ 85635"
201,Arizona,-1,-1,-1,56,"fort defiance indian hospital",/emergency/hospital/030071,"(928) 729-8000","po box 649  fort defiance, AZ 86504"
202,Arizona,13,-1,43,60,"mt graham regional medical center",/emergency/hospital/030068,"(928) 348-4000","1600  south 20th avenue  safford, AZ 85546"
203,Arizona,18,-1,44,132,"chandler regional medical center",/emergency/hospital/030036,"(480) 963-4561","1955 west frye road  chandler, AZ 85224"
204,Arizona,25,-1,51,113,"phoenix baptist hospital",/emergency/hospital/030030,"(602) 249-0212","2000 west bethany home road  phoenix, AZ 85015"
205,Arizona,13,-1,63,110,"payson regional medical center",/emergency/hospital/030033,"(928) 474-3222","807 south ponderosa drive  payson, AZ 85541"
206,Arizona,51,-1,56,175,"university of arizona medical ctr-university, the",/emergency/hospital/030064,"(520) 694-0111","1501 north campbell avenue  tucson, AZ 85724"
207,Arizona,26,-1,62,81,"banner boswell medical center",/emergency/hospital/030061,"(623) 977-7211","10401 west thunderbird boulevard  sun city, AZ 85351"
208,Arizona,-1,-1,-1,90,"phoenix indian medical center",/emergency/hospital/030078,"(602) 263-1200","4212 north 16th street  phoenix, AZ 85016"
209,Arizona,-1,-1,-1,76,"tuba city regional health care corporation",/emergency/hospital/030073,"(928) 283-2501","po box 600  tuba city, AZ 86045"
210,Arizona,15,-1,25,84,"havasu regional medical center",/emergency/hospital/030069,"(928) 855-8185","101 civic center lane  lake havasu city, AZ 86403"
211,Arizona,-1,-1,-1,-1,"sells indian health service hospital",/emergency/hospital/030074,"(520) 383-7200","po box 548  sells, AZ 85634"
212,Arizona,25,-1,39,87,"banner desert medical center",/emergency/hospital/030065,"(480) 412-3000","1400 south  dobson road  mesa, AZ 85202"
213,Arizona,22,-1,70,79,"banner baywood medical center",/emergency/hospital/030088,"(480) 321-2000","6644 east baywood avenue  mesa, AZ 85206"
214,Arizona,22,-1,53,90,"arrowhead hospital",/emergency/hospital/030094,"(623) 561-1000","18701 north 67th avenue  glendale, AZ 85308"
215,Arizona,14,-1,49,80,"western arizona regional medical center",/emergency/hospital/030101,"(928) 763-2273","2735 silver creek road  bullhead city, AZ 86442"
216,Arizona,39,-1,99,160,"northwest medical center",/emergency/hospital/030085,"(520) 742-9000","6200 north la cholla boulevard  tucson, AZ 85741"
217,Arizona,-1,-1,-1,80,"chinle comprehensive health care facility",/emergency/hospital/030084,"(928) 674-7001","us hwy 191, hospital road  chinle, AZ 86503"
218,Arizona,21,-1,25,71,"john c lincoln deer valley hospital",/emergency/hospital/030092,"(623) 879-5574","19829 north 27th avenue  phoenix, AZ 85027"
219,Arizona,-1,-1,-1,-1,"whiteriver phs indian hospital",/emergency/hospital/030113,"(928) 338-4911","200 west hospital drive  (po box 860)  whiteriver, AZ 85941"
220,Arizona,20,-1,54,95,"oro valley hospital",/emergency/hospital/030114,"(520) 901-3500","1551 east tangerine road  oro valley, AZ 85755"
221,Arizona,32,-1,53,93,"mayo clinic hospital",/emergency/hospital/030103,"(480) 342-2000","5777 east mayo boulevard  phoenix, AZ 85054"
222,Arizona,16,-1,59,72,"banner del e webb medical center",/emergency/hospital/030093,"(623) 214-4000","14502 west meeker boulevard  sun city west, AZ 85375"
223,Arizona,49,-1,68,255,"university of arizona medical ctr- south cam, the",/emergency/hospital/030111,"(520) 294-4471","2800 east ajo way  tucson, AZ 85713"
224,Arizona,-1,-1,-1,-1,"surgical hospital of phoenix, the",/emergency/hospital/030108,"(602) 795-6020","6501 north 19th avenue  phoenix, AZ 85015"
225,Arizona,-1,-1,-1,-1,"arizona spine and joint hospital",/emergency/hospital/030107,"(480) 832-4770","4620 east baseline road  mesa, AZ 85206"
226,Arizona,24,-1,56,78,"scottsdale healthcare-shea medical center",/emergency/hospital/030087,"(480) 323-3009","9003 east shea boulevard  scottsdale, AZ 85260"
227,Arizona,-1,-1,-1,-1,"phoenix va medical center",/emergency/hospital/03012F,"(602) 222-6444","650 e. indian school road  phoenix, AZ 85012"
228,Arizona,20,-1,44,80,"yavapai regional medical center-east campus",/emergency/hospital/030118,"(928) 771-5676","7700 east florentine road  prescott valley, AZ 86314"
229,Arizona,9,-1,50,122,"mercy gilbert medical center",/emergency/hospital/030119,"(480) 728-8327","3555 south val vista drive  gilbert, AZ 85296"
230,Arizona,27,-1,64,77,"banner gateway medical center",/emergency/hospital/030122,"(480) 543-2000","1900 north higley road  gilbert, AZ 85234"
231,Arizona,-1,-1,-1,-1,"benson hospital",/emergency/hospital/031301,"(520) 586-2261","450 south ocotillo street  benson, AZ 85602"
232,Arizona,-1,-1,-1,-1,"northern cochise community hospital",/emergency/hospital/031302,"(520) 384-3541","901 west rex allen drive  willcox, AZ 85643"
233,Arizona,-1,-1,-1,-1,"va northern arizona healthcare system",/emergency/hospital/03033F,"(928) 445-4860","500 highway 89 north  prescott, AZ 86313"
234,Arizona,-1,-1,-1,-1,"douglas community hospital, inc",/emergency/hospital/031303,"(520) 364-7931","2174 west oak avenue  douglas, AZ 85607"
235,Arizona,48,-1,69,149,"mountain vista medical center, lp",/emergency/hospital/030121,"(480) 358-6100","1301 south crismon road  mesa, AZ 85209"
236,Arizona,15,-1,51,69,"scottsdale healthcare-thompson peak hospital",/emergency/hospital/030123,"(480) 324-7004","7400 east thompson peak parkway  scottsdale, AZ 85255"
237,Arizona,13,-1,36,64,"florence hospital at anthem, llc",/emergency/hospital/030132,"(520) 868-3333","4545 north hunt highway  florence, AZ 85132"
238,Arizona,-1,-1,-1,-1,"oasis hospital",/emergency/hospital/030131,"(602) 797-7703","750 north 40th street  phoenix, AZ 85008"
239,Arizona,-1,-1,-1,-1,"va s. arizona healthcare system",/emergency/hospital/03013F,"(520) 629-1821","3601 south sixth avenue  tucson, AZ 85723"
240,Arizona,-1,-1,-1,-1,"hopi health care center",/emergency/hospital/031305,"(928) 737-6000","highway 264, milepost 388  polacca, AZ 86042"
241,Arizona,15,-1,31,66,"gilbert hospital",/emergency/hospital/030120,"(480) 840-3715","5656 south power road  gilbert, AZ 85295"
242,Arizona,-1,-1,-1,-1,"la paz regional hospital",/emergency/hospital/031317,"(928) 669-9201","1200 west mohave road  parker, AZ 85344"
243,Arizona,-1,-1,-1,-1,"little colorado medical center",/emergency/hospital/031311,"(928) 289-4691","1501 north williamson avenue  winslow, AZ 86047"
244,Arizona,-1,-1,-1,-1,"phoenix children's hospital",/emergency/hospital/033302,"(602) 933-1000","1919 east thomas road  phoenix, AZ 85016"
245,Arizona,29,-1,62,144,"maricopa medical center",/emergency/hospital/030022,"(602) 344-5011","2601 east roosevelt street  phoenix, AZ 85008"
246,Arizona,22,-1,43,92,"paradise valley hospital",/emergency/hospital/030083,"(602) 923-5000","3929 east bell road  phoenix, AZ 85032"
247,Arizona,19,-1,34,74,"valley view medical center",/emergency/hospital/030117,"(928) 788-2273","5330 south highway 95  fort mohave, AZ 86426"
248,Arizona,-1,-1,-1,-1,"copper queen community hospital",/emergency/hospital/031312,"(520) 432-5383","101 cole avenue  bisbee, AZ 85603"
249,Arizona,-1,-1,-1,-1,"carondelet holy cross hospital",/emergency/hospital/031313,"(520) 285-3000","1171 west target range road  nogales, AZ 85621"
250,Arizona,24,-1,65,96,"banner good samaritan medical center",/emergency/hospital/030002,"(602) 239-2000","1111 east mcdowell road  phoenix, AZ 85006"
251,Arizona,32,-1,47,210,"st joseph's hospital and medical center",/emergency/hospital/030024,"(602) 406-3000","350 west thomas road  phoenix, AZ 85013"
252,Arizona,7,-1,19,40,"banner goldfield medical center",/emergency/hospital/030134,"(480) 733-3300","2050 west southern avenue  apache junction, AZ 85120"
253,Arizona,27,-1,41,100,"banner thunderbird medical center",/emergency/hospital/030089,"(602) 588-5555","5555 west thunderbird road  glendale, AZ 85306"
254,Arizona,37,-1,66,130,"banner estrella medical center",/emergency/hospital/030115,"(623) 327-4000","9201 west thomas road  phoenix, AZ 85037"
255,Arizona,23,-1,54,70,"summit healthcare regional medical center",/emergency/hospital/030062,"(928) 537-4375","2200 show low lake road  show low, AZ 85901"
256,Arizona,10,-1,47,72,"banner ironwood medical center",/emergency/hospital/030130,"(480) 394-4030","37000 north gantzel road  san tan valley, AZ 85140"
257,Arizona,-1,-1,-1,-1,"banner heart hospital",/emergency/hospital/030105,"(480) 854-5050","6750 east baywood avenue  mesa, AZ 85206"
258,Arizona,-1,-1,-1,-1,"sage memorial hospital",/emergency/hospital/031309,"(928) 755-4559","state route 264 south 191 po box 457  ganado, AZ 86505"
259,Arizona,-1,-1,-1,-1,"san carlos indian hospital",/emergency/hospital/030077,"(928) 475-7347","223 cibecue circle road  san carlos, AZ 85550"
260,Arizona,25,-1,71,75,"yuma regional medical center",/emergency/hospital/030013,"(928) 336-7275","2400 south avenue a  yuma, AZ 85364"
261,Arizona,26,-1,56,80,"kingman regional medical center",/emergency/hospital/030055,"(928) 757-2101","3269 stockton hill road  kingman, AZ 86409"
262,Arizona,-1,-1,-1,-1,"wickenburg community hospital",/emergency/hospital/031300,"(928) 684-5421","520 rose lane  wickenburg, AZ 85390"
263,Arizona,-1,-1,-1,-1,"cobre valley regional medical center",/emergency/hospital/031314,"(928) 425-3261","5880 south hospital drive  globe, AZ 85501"
264,Arizona,-1,-1,-1,-1,"page hospital",/emergency/hospital/031304,"(928) 645-2424","501 north navajo drive  page, AZ 86040"
265,Arizona,-1,-1,-1,-1,"white mountain regional medical center",/emergency/hospital/031315,"(928) 333-4368","118 south mountain avenue  springerville, AZ 85938"
266,Arizona,-1,-1,-1,-1,"arizona orthopedic and surgical speciality hosp",/emergency/hospital/030112,"(480) 603-9000","2905 west warner road  chandler, AZ 85224"
267,California,45,-1,87,200,"st joseph hospital",/emergency/hospital/050006,"(707) 445-8121","2700 dolbeer st  eureka, CA 95501"
268,California,25,-1,48,97,"mills-peninsula medical center",/emergency/hospital/050007,"(650) 696-5270","1501 trousdale drive  burlingame, CA 94010"
269,California,32,-1,69,133,"st rose hospital",/emergency/hospital/050002,"(510) 782-6200","27200 calaroga ave  hayward, CA 94545"
270,California,37,-1,56,70,"enloe medical center",/emergency/hospital/050039,"(530) 332-7300","1531 esplanade  chico, CA 95926"
271,California,4,-1,46,106,"st helena hospital",/emergency/hospital/050013,"(707) 963-3611","10 woodland road  saint helena, CA 94574"
272,California,15,-1,91,87,"mercy general hospital",/emergency/hospital/050017,"(916) 453-4545","4001 j st  sacramento, CA 95819"
273,California,27,-1,-1,54,"pacific alliance medical center",/emergency/hospital/050018,"(213) 624-8411","531 w college st  los angeles, CA 90012"
274,California,60,-1,89,56,"paradise valley hospital",/emergency/hospital/050024,"(619) 470-4321","2400 east 4th st  national city, CA 91950"
275,California,30,-1,95,214,"santa clara valley medical center",/emergency/hospital/050038,"(408) 885-5000","751 south bascom avenue  san jose, CA 95128"
276,California,16,-1,44,206,"el centro regional medical center",/emergency/hospital/050045,"(760) 339-7100","1415 ross avenue  el centro, CA 92243"
277,California,28,-1,59,85,"mad river community hospital",/emergency/hospital/050028,"(707) 822-3621","3800 janes rd  arcata, CA 95521"
278,California,49,-1,92,178,"oroville hospital",/emergency/hospital/050030,"(530) 533-8500","2767 olive highway  oroville, CA 95966"
279,California,14,-1,82,238,"bakersfield memorial hospital",/emergency/hospital/050036,"(661) 327-1792","420 34th st box 1888  bakersfield, CA 93301"
280,California,12,-1,50,130,"st elizabeth community hospital",/emergency/hospital/050042,"(530) 529-8012","2550 sister mary columba drive  red bluff, CA 96080"
281,California,29,-1,52,164,"alta bates summit medical center",/emergency/hospital/050043,"(510) 655-4000","350 hawthorne avenue  oakland, CA 94609"
282,California,11,-1,48,189,"riverside community hospital",/emergency/hospital/050022,"(951) 788-3000","4445 magnolia avenue  riverside, CA 92501"
283,California,25,-1,46,116,"sutter amador hospital",/emergency/hospital/050014,"(209) 223-7500","200 mission blvd  jackson, CA 95642"
284,California,40,-1,66,248,"hollywood presbyterian medical center",/emergency/hospital/050063,"(213) 413-3000","1300 n vermont ave  los angeles, CA 90028"
285,California,24,-1,47,140,"scripps mercy hospital",/emergency/hospital/050077,"(619) 294-8111","4077 5th ave  san diego, CA 92103"
286,California,23,-1,58,68,"oak valley district hospital",/emergency/hospital/050067,"(209) 847-3011","350 s oak ave  oakdale, CA 95361"
287,California,14,-1,67,111,"kaweah delta medical center",/emergency/hospital/050057,"(559) 624-2000","400 w mineral king ave  visalia, CA 93291"
288,California,49,-1,87,445,"community regional medical center",/emergency/hospital/050060,"(559) 459-6000","2823 fresno street  fresno, CA 93715"
289,California,48,-1,63,159,"st joseph hospital",/emergency/hospital/050069,"(714) 633-9111","1100 west stewart dr  orange, CA 92868"
290,California,-1,-1,-1,50,"kaiser foundation hospital - south san francisco",/emergency/hospital/050070,"(650) 742-3200","1200 el camino real  south san francisco, CA 94080"
291,California,32,-1,62,135,"doctors medical center - san pablo",/emergency/hospital/050079,"(510) 970-5000","2000 vale rd  san pablo, CA 94806"
292,California,-1,-1,-1,48,"kaiser foundation hospital - oakland/richmond",/emergency/hospital/050075,"(510) 752-1000","275 w macarthur boulevard  oakland, CA 94611"
293,California,-1,-1,-1,53,"kaiser foundation hospital-santa clara",/emergency/hospital/050071,"(408) 236-6400","700 lawrence expressway  santa clara, CA 95051"
294,California,12,-1,43,182,"community hospital of san bernardino",/emergency/hospital/050089,"(909) 887-6333","1805 medical center drive  san bernardino, CA 92411"
295,California,-1,-1,-1,58,"kaiser foundation hospital - walnut creek",/emergency/hospital/050072,"(925) 295-4000","1425 s main st  walnut creek, CA 94596"
296,California,20,-1,68,182,"st josephs medical center of stockton",/emergency/hospital/050084,"(209) 943-2000","1800 n california st  stockton, CA 95204"
297,California,11,-1,53,178,"st johns regional medical center",/emergency/hospital/050082,"(805) 988-2500","1600 n rose ave  oxnard, CA 93030"
298,California,-1,-1,-1,45,"kaiser foundation hospital - san francisco",/emergency/hospital/050076,"(415) 833-2646","2425 geary blvd  san francisco, CA 94115"
299,California,24,-1,52,221,"san gorgonio memorial hospital",/emergency/hospital/050054,"(951) 845-1121","600 north highland springs avenue  banning, CA 92220"
300,California,24,-1,64,125,"northridge hospital medical center",/emergency/hospital/050116,"(818) 885-8500","18300 roscoe blvd  northridge, CA 91325"
301,California,69,-1,86,107,"saint agnes medical center",/emergency/hospital/050093,"(559) 450-3000","1303 e herndon ave  fresno, CA 93710"
302,California,41,-1,62,93,"lompoc valley medical center",/emergency/hospital/050110,"(805) 737-3300","1515 e ocean avenue  lompoc, CA 93436"
303,California,20,-1,82,261,"white memorial medical center",/emergency/hospital/050103,"(323) 268-5000","1720 e cesar avenue  los angeles, CA 90033"
304,California,57,-1,89,183,"san antonio community hospital",/emergency/hospital/050099,"(714) 985-2811","999 san bernardino rd  upland, CA 91786"
305,California,14,-1,85,141,"adventist medical center",/emergency/hospital/050121,"(209) 410-7200","115 mall drive  hanford, CA 93230"
306,California,20,-1,62,143,"palomar health downtown campus",/emergency/hospital/050115,"(760) 739-3000","555 e valley parkway  escondido, CA 92025"
307,California,28,-1,62,82,"sharp memorial hospital",/emergency/hospital/050100,"(858) 939-3400","7901 frost st  san diego, CA 92123"
308,California,43,-1,58,215,"sutter solano medical center",/emergency/hospital/050101,"(707) 554-5280","300 hospital dr  vallejo, CA 94589"
309,California,31,-1,61,82,"doctors hospital of manteca",/emergency/hospital/050118,"(209) 823-3111","1205 e north st  manteca, CA 95336"
310,California,33,-1,66,109,"parkview community hospital medical center",/emergency/hospital/050102,"(951) 688-2211","3865 jackson street  riverside, CA 92503"
311,California,23,-1,52,201,"sutter general hospital",/emergency/hospital/050108,"(916) 733-8999","2801 l street  sacramento, CA 95816"
